Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",65,276.823,249.186,73.4933,42.7262,13.1896,4.85955,12.7179,46.8264,40.0764,22.5919,1.92708,47.029,2.35161,2.34547,0.348043,2.72115,13.8931,4.24811,0.294933,0.0816113,0.169888,0.480382,0.356042,0.539981,0.380626,0.896023,0.245047,7.88858,0.316894,,0.66073,47.3433,14.3094,142.24,0.66073,4.39,14.419374525547028,7.399259090423584,3.20619,3.0999999046325684,,,,,,,438.6,6.747692307,438.6,6.747692307,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",64,276.51,223.559,63.9947,35.1131,9.96556,0.457201,18.4588,48.3491,46.0611,49.1687,3.69902,45.1351,1.6561,1.75185,0.374568,5.46218,6.65531,2.31777,0.286254,0.177818,0.163231,1.08937,0.415808,0.582624,0.422872,0.998432,0.296371,4.30739,0.281577,,-0.0752887,56.7692,23.7726,173.345,-0.0752887,-0.77,24.45520793646574,-4.062180995941162,2.97522,4.650000095367432,,,,,,,493.3,7.7078125,493.3,7.7078125,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Cal Raleigh","SEA",60,243.589,210.646,48.852,22.2271,8.55646,0.130332,17.9381,35.7503,43.6855,28.6802,1.77693,69.6861,2.19317,1.76398,0.191898,2.39423,2.77474,0.822986,0.231915,0.11774,0.286081,0.411563,0.327705,0.529244,0.363541,0.85695,0.29733,3.54262,0.247735,,-0.0640829,38.2823,9.21434,140.117,-0.0640829,6.03,11.434134639799595,8.560864448547363,2.90181,18.729999542236328,,,,,,,354.6,5.91,354.6,5.91,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Yordan Alvarez","HOU",59,262.583,221.344,68.1255,35.7757,12.5568,0.0818972,19.7111,43.967,50.3943,35.0754,4.85877,44.9905,3.6998,2.24546,0.218581,4.16185,1.18333,0.470529,0.307781,0.133578,0.171338,0.779619,0.407451,0.632407,0.434363,1.03986,0.324626,2.38227,0.304708,,-0.335516,56.3582,25.0236,182.934,-0.335516,-0.03,25.28841745853424,-6.079725531861186,2.89073,33.38999938964844,,,,,,,504.4,8.549152542,504.4,8.549152542,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",64,280.967,236.939,69.2648,34.8826,11.8289,1.59669,20.9566,53.4,51.9216,39.0798,5.13132,65.7831,2.38773,1.50525,0.280844,4.1563,7.76664,3.68506,0.292332,0.13909,0.234131,0.594072,0.395598,0.621076,0.424869,1.01667,0.328744,5.71394,0.318437,,-0.360608,58.1394,24.611,171.922,-0.360608,0,24.081551551818848,-5.979312419891357,2.75809,1.2699999809265137,,,,,,,520,8.125,520,8.125,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Pete Crow-Armstrong","CHC",65,278.412,248.99,65.5863,36.8449,12.8883,1.68701,14.166,44.1641,39.0683,20.2593,1.04868,68.8849,4.20591,2.11648,2.84045,2.9325,14.2143,3.29206,0.263409,0.0727675,0.247421,0.294104,0.326781,0.499404,0.353812,0.826185,0.235995,6.97784,0.305972,,1.15122,41.5571,8.33365,125.52,1.15122,5.52,9.7451833486557,6.523086309432983,2.56408,32.939998626708984,,,,,,,391.5,6.023076923,391.5,6.023076923,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Junior Caminero","TBR",67,285.581,257.036,72.6353,39.9627,10.808,0.608022,21.2566,43.3962,55.7999,24.2519,1.88333,53.6748,1.76396,2.23662,0.292481,5.99574,1.90504,0.538568,0.282588,0.0849213,0.18795,0.45183,0.345795,0.577465,0.389799,0.92326,0.294877,3.28675,0.278716,,-0.189123,50.9668,16.8878,150.726,-0.189123,-2.55,16.85614240169525,-1.8606995940208435,2.54728,16.479999542236328,,,,,,,465.8,6.952238805,465.8,6.952238805,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Corbin Carroll","ARI",64,278.368,240.965,63.8334,34.5271,13.2691,4.03012,12.007,46.1549,37.9279,30.7633,1.0491,57.8077,3.73958,1.79778,1.10246,3.80848,12.1737,2.7128,0.264907,0.110513,0.207666,0.532167,0.354665,0.502911,0.3688,0.857575,0.238003,7.90483,0.299664,,0.941647,44.9361,11.7179,132.828,0.941647,5.01,11.994686007499695,2.1731207370758057,2.35137,14.100000381469727,,,,,,,410.1,6.4078125,410.1,6.4078125,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Gunnar Henderson","BAL",64,276.685,245.778,66.0591,38.5467,13.1521,1.76737,12.593,42.0117,37.6012,25.8284,0.958831,59.4665,2.6625,2.18475,0.23123,5.02018,7.24188,1.82267,0.268776,0.0933497,0.214925,0.434335,0.342011,0.490381,0.358338,0.832392,0.221606,5.79229,0.303953,,0.334824,42.3155,9.2981,131.382,0.334824,-0.16,10.551699161529541,2.8029628694057465,2.34916,12.510000228881836,,,,,,,389.6,6.0875,389.6,6.0875,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Francisco Lindor","NYM",64,273.527,239.492,63.7758,38.918,11.5765,0.865813,12.4155,40.6635,37.1475,24.6125,0.345836,49.2488,4.32483,2.03739,0.303799,4.25946,8.73133,2.50427,0.266297,0.089982,0.180051,0.499758,0.34279,0.477389,0.355618,0.820179,0.211092,5.45086,0.28555,,0.342224,41.2288,8.58827,128.225,0.342224,0.39,9.68023893237114,3.1450356245040894,2.19955,25.350000381469727,,,,,,,368.4,5.75625,368.4,5.75625,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Shea Langeliers","ATH",61,247.564,224.717,61.9261,32.4702,11.4759,1.16025,16.8197,38.7188,42.7374,18.5921,0.701801,52.2087,2.0582,1.86783,0.329769,3.42335,2.24814,0.64398,0.275574,0.0750999,0.210889,0.356111,0.334,0.561515,0.379456,0.895515,0.285941,4.38901,0.286288,,-0.101069,42.1045,12.5621,141.634,-0.101069,-1.99,12.02662992477417,0.8340740203857422,2.19417,54.04999923706055,,,,,,,383.6,6.28852459,383.6,6.28852459,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Ketel Marte","ARI",63,275.342,242.483,67.7973,39.3592,13.5761,1.23081,13.6311,40.3897,44.5669,27.6234,1.33876,40.8109,2.72818,1.96513,0.278918,5.68272,2.10632,0.746276,0.279596,0.100324,0.148219,0.676863,0.357165,0.51438,0.37402,0.871545,0.234784,4.02826,0.285076,,-0.258165,45.6141,12.7569,136.33,-0.258165,0.12,11.841108202934265,0.17226997390389442,2.12337,32.63999938964844,,,,,,,410.7,6.519047619,410.7,6.519047619,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"James Wood","WSN",64,269.627,229.82,64.3659,35.0456,13.1582,0.641353,15.5206,43.8891,44.9901,36.3726,2.59575,75.7367,1.98113,1.2523,0.200837,4.70707,7.4963,2.35287,0.280071,0.1349,0.280894,0.48025,0.381253,0.545508,0.395479,0.926761,0.265437,4.93494,0.349356,,0.140207,49.3625,17.1874,151.721,0.140207,-0.61,17.007728084921837,-4.93098771572113,2.11094,37.790000915527344,,,,,,,443.9,6.9359375,443.9,6.9359375,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Mookie Betts","LAD",62,268.839,236.512,64.4734,39.1967,12.3147,1.54554,11.4165,39.5656,37.2295,26.7073,0.585567,32.0888,2.18828,2.5823,0.357288,3.62175,3.25606,1.02513,0.272601,0.099343,0.11936,0.832294,0.348404,0.482549,0.35907,0.830953,0.209948,4.8418,0.271267,,-0.139215,41.2754,9.19424,127.778,-0.139215,0.13,8.893495351076126,3.0003703832626343,2.08984,60.58000183105469,,,,,,,360.9,5.820967741,360.9,5.820967741,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Julio Rodríguez","SEA",58,250.634,226.899,63.4601,39.1837,10.7671,0.985684,12.5237,37.8274,36.0797,18.7819,1.08584,55.402,3.21911,1.48378,0.250368,4.43613,8.26983,2.25528,0.279684,0.0749374,0.221047,0.339011,0.34132,0.50141,0.362176,0.84273,0.221726,5.7056,0.317445,,0.393303,39.112,9.20322,139.175,0.393303,-1.34,11.946458548307419,-0.5281999111175537,2.05927,9.489999771118164,,,,,,,361.2,6.227586206,361.2,6.227586206,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Elly De La Cruz","CIN",66,279.471,249.525,66.1501,38.6302,12.8232,1.92054,12.7762,44.4235,36.392,26.0864,1.43591,77.5206,1.53197,1.71039,0.616545,4.17066,14.8874,3.93684,0.265104,0.0933424,0.277384,0.33651,0.336264,0.485494,0.353331,0.821758,0.22039,6.97727,0.331641,,0.993748,41.606,8.25615,118.594,0.993748,1.16,7.279155373573303,3.8939181566238403,2.05194,8.449999809265137,,,,,,,392.2,5.942424242,392.2,5.942424242,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Nick Kurtz","ATH",53,230.456,194.339,53.7666,26.9154,10.3109,0.458556,16.0817,39.1373,40.9765,32.9329,2.54095,68.0478,1.65585,1.33975,0.188762,3.38178,2.11791,0.741123,0.276664,0.142903,0.295274,0.483967,0.383707,0.582692,0.408195,0.966399,0.306028,3.89347,0.337832,,-0.202816,44.5692,17.0684,161.453,-0.202816,-0.5,16.46118752658367,-4.589506149291992,2.03239,19.8700008392334,,,,,,,393.8,7.430188679,393.8,7.430188679,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Kyle Schwarber","PHI",66,286.552,239.544,58.8668,26.7735,8.56054,0.298923,23.2339,47.3361,56.2407,42.2495,1.52387,85.4277,3.21054,1.33195,0.216284,3.87611,2.14661,0.718338,0.245745,0.147441,0.298122,0.494565,0.364351,0.574953,0.397924,0.939304,0.329208,3.16964,0.269508,,-0.251165,53.0295,18.8346,151.747,-0.251165,0,17.68425425887108,-7.0672712326049805,2.01901,24.690000534057617,,,,,,,468.7,7.101515151,468.7,7.101515151,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Fernando Tatis Jr.","SDP",66,290.188,255.731,70.3697,45.3013,13.2883,1.29162,10.4885,43.915,36.3641,29.3202,1.00513,55.3137,2.70539,1.90779,0.524182,5.54359,13.6921,3.48679,0.275171,0.101039,0.190613,0.530073,0.353497,0.460276,0.35435,0.813773,0.185105,6.11251,0.312147,,0.879127,43.4416,8.81277,127.807,0.879127,2.49,10.639305472373962,-0.43955326080322266,1.98877,14.010000228881836,,,,,,,387.6,5.872727272,387.6,5.872727272,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Ben Rice","NYY",64,274.066,238.52,62.5928,31.8277,11.4949,0.629334,18.6408,42.0951,46.6395,29.6641,0.996003,59.6051,3.75449,1.85273,0.255598,4.70277,2.05745,0.666395,0.262422,0.108237,0.217484,0.497676,0.350674,0.550348,0.383599,0.901021,0.287926,3.76239,0.271096,,-0.212507,47.5331,14.8282,148.484,-0.212507,-0.2,15.422587603330612,-5.663619711995125,1.97584,53.189998626708984,,,,,,,433,6.765625,433,6.765625,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Bryce Harper","PHI",65,283.526,242.415,68.8877,38.8468,14.5372,0.275611,15.2281,43.7062,45.2295,36.6207,2.46807,57.6858,1.99256,2.06672,0.43104,5.44441,4.6954,1.84504,0.284173,0.129162,0.203459,0.63483,0.379735,0.534871,0.391041,0.914606,0.250698,3.75151,0.312761,,-0.231968,50.8859,17.0522,147.13,-0.231968,-0.57,15.930502191185951,-5.647478401660919,1.97524,47.900001525878906,,,,,,,449.8,6.92,449.8,6.92,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Jazz Chisholm Jr.","NYY",59,254.206,224.902,54.7256,31.2346,8.61982,0.962728,13.9085,40.1809,34.6274,25.0652,0.694245,68.7028,2.02636,1.75779,0.454696,3.44704,14.374,3.39861,0.24333,0.0986019,0.270264,0.364835,0.32243,0.475745,0.344181,0.798176,0.232415,6.64598,0.283356,,1.15319,35.9573,5.62233,121.299,1.15319,2,7.523983597755432,2.7430466413497925,1.95564,19.520000457763672,,,,,,,345.6,5.857627118,345.6,5.857627118,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Byron Buxton","MIN",47,197,177.323,48.2257,23.0133,8.57791,1.86991,14.7646,33.7891,35.1321,15.269,0.607495,50.5355,2.92403,1.25408,0.230305,1.974,4.2427,1.04773,0.271966,0.0775075,0.256525,0.302144,0.337545,0.591223,0.391469,0.928768,0.319257,6.58707,0.295393,,0.194291,35.4251,11.9166,152.003,0.194291,0.12,12.248665496706963,0.01638445258140564,1.95156,73.4800033569336,,,,,,,329.1,7.002127659,329.1,7.002127659,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Manny Machado","SDP",64,281.025,250.965,66.3916,39.6256,11.642,0.408098,14.7159,38.6929,43.6742,26.0019,1.64864,54.6716,0.928833,2.52603,0.409496,4.89759,3.36803,0.922192,0.264545,0.0925253,0.194544,0.475601,0.332793,0.490098,0.352701,0.822891,0.225553,3.62052,0.280689,,-0.0600598,41.6936,8.1584,126.701,-0.0600598,1.14,9.01583168655634,1.0349303409457207,1.94349,37.52000045776367,,,,,,,378.3,5.9109375,378.3,5.9109375,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"William Contreras","MIL",64,253.781,222.215,60.8797,41.345,10.3686,0.51768,8.64842,32.026,34.1377,27.3571,1.42181,43.3223,1.90868,1.91508,0.385388,6.20942,2.13463,0.652009,0.273968,0.107798,0.170707,0.631478,0.35575,0.442046,0.348662,0.797796,0.168077,3.39102,0.30339,,-0.217818,36.8201,6.53588,121.039,-0.217818,1.03,6.240143150091171,4.693878889083862,1.94307,56.560001373291016,,,,,,,326.9,5.1078125,326.9,5.1078125,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Dillon Dingler","DET",56,224.578,204.956,53.3071,31.952,9.60624,1.53207,10.2168,30.0397,31.8342,14.1243,0.344531,51.7011,3.58187,1.54278,0.299359,3.44095,0.615998,0.224168,0.260091,0.0628928,0.230215,0.273191,0.316734,0.471458,0.339852,0.788192,0.211367,4.03535,0.298036,,-0.236548,30.9775,4.17815,116.919,-0.236548,3.96,4.234193354845047,6.763372421264648,1.92273,254.6199951171875,,,,,,,282.1,5.0375,282.1,5.0375,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Wyatt Langford","TEX",60,255.024,223.531,58.2323,33.7182,11.2648,1.32448,11.9248,38.1468,34.147,27.2698,0.795591,57.3227,2.43124,1.50519,0.286575,3.34473,7.66808,1.89794,0.260511,0.10693,0.224774,0.475724,0.345192,0.482798,0.358071,0.82799,0.222288,5.83236,0.297245,,0.407531,38.9476,8.51505,131.159,0.407531,2.57,9.757595986127853,-0.039427757263183594,1.90305,37.75,,,,,,,347.8,5.796666666,347.8,5.796666666,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Riley Greene","DET",65,283.995,250.159,67.1629,40.082,12.7603,0.731589,13.5891,40.5298,41.221,29.3109,0.925145,76.3738,2.26357,2.05254,0.209113,4.96021,1.52447,0.461482,0.268481,0.103209,0.268927,0.383782,0.347929,0.488304,0.36111,0.836233,0.219823,3.53886,0.330196,,-0.269156,44.0724,10.1827,131.58,-0.269156,1.37,10.283581882715225,-1.8064402341842651,1.88193,78.4800033569336,,,,,,,397,6.107692307,397,6.107692307,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Mike Trout","LAA",54,232.211,193.687,49.4151,26.428,8.10269,1.16552,13.7188,34.6895,35.3345,34.0141,3.0555,63.3386,2.86386,1.44325,0.20254,2.90504,2.58867,0.726004,0.255128,0.146479,0.272763,0.537021,0.371939,0.521486,0.381386,0.893425,0.266358,4.45394,0.302323,,-0.109354,39.8568,12.1466,144.625,-0.109354,-1.65,12.083439350128174,-1.9277777969837189,1.86506,178.44000244140625,,,,,,,354.8,6.57037037,354.8,6.57037037,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Hunter Goodman","COL",59,238.559,217.438,58.1761,29.2202,11.3253,1.23166,16.3989,36.6311,44.6161,16.7025,0.660981,65.7021,2.39979,1.79713,0.221691,3.16515,2.11368,0.58171,0.267553,0.0700141,0.275412,0.254215,0.324239,0.557223,0.373105,0.881462,0.28967,4.67019,0.304645,,-0.0763965,39.3434,10.8756,123.179,-0.0763965,2.07,6.611877866089344,4.0444415807724,1.86479,67.36000061035156,,,,,,,353.8,5.996610169,353.8,5.996610169,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Isaac Paredes","HOU",61,270.757,233.014,58.1304,34.8083,10.1061,0.536682,12.6793,36.6635,36.3428,29.6383,0.108289,44.1349,5.7874,2.03963,0.277891,4.10176,0.577147,0.177491,0.249472,0.109465,0.163006,0.671538,0.34589,0.460692,0.352518,0.806582,0.211221,2.7248,0.255001,,-0.337536,40.1302,7.82021,126.49,-0.337536,0.18,8.101682007312775,0.5950072705745697,1.85641,243.60000610351562,,,,,,,358.6,5.878688524,358.6,5.878688524,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Dansby Swanson","CHC",66,284.399,252.881,62.4723,38.8984,9.74032,1.63809,12.1955,39.4318,37.8308,24.742,0.356785,68.677,1.50788,2.15485,0.737584,4.32354,7.27618,1.72937,0.247042,0.0869973,0.241481,0.360266,0.315416,0.443194,0.329397,0.75861,0.196152,5.76669,0.288676,,0.387352,36.8163,2.87833,109.14,0.387352,2.33,3.5316005647182465,5.3855555057525635,1.8399,152.30999755859375,,,,,,,336.1,5.092424242,336.1,5.092424242,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Xander Bogaerts","SDP",63,274.915,242.248,65.4012,45.4575,11.3511,0.438815,8.15367,36.5751,32.7565,24.2942,0.665872,47.6257,2.37174,2.52746,0.500083,5.92796,8.62602,2.01436,0.269976,0.0883697,0.173238,0.510106,0.339178,0.421431,0.333636,0.760609,0.151455,5.05926,0.302903,,0.503037,36.5342,3.72795,113.91,0.503037,1.03,5.128535985946655,3.946666717529297,1.82463,237.1999969482422,,,,,,,318.6,5.057142857,318.6,5.057142857,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"José Ramírez","CLE",47,202.8,178.759,50.3012,29.0896,10.5924,0.765731,9.85346,31.3785,29.8386,20.4927,3.79045,23.5814,1.3588,1.8851,0.218442,2.23927,10.6999,3.22693,0.281391,0.101049,0.116279,0.86902,0.356317,0.514578,0.368548,0.870895,0.233187,5.8202,0.274764,,0.546288,32.6959,8.49542,138.161,0.546288,1.07,9.65241014957428,0.9663845077157021,1.80587,6.28000020980835,,,,,,,308.1,6.555319148,308.1,6.555319148,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Kevin McGonigle","DET",65,283.995,247.642,64.882,42.0015,14.0113,1.33867,7.53057,37.6875,31.5522,31.5085,0.408203,41.4406,1.93418,2.19332,0.717232,4.31337,5.46114,1.5908,0.262,0.110947,0.14592,0.760329,0.347097,0.420617,0.338243,0.767714,0.158618,4.9216,0.285524,,0.0264119,38.8025,4.91276,115.809,0.0264119,0,5.309178274124861,2.3614325523376465,1.80031,999,,,,,,,343.4,5.283076923,343.4,5.283076923,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Miguel Vargas","CHW",64,273.523,238.27,59.8838,33.3029,12.7173,1.26779,12.5958,37.7674,36.6451,29.7219,0.575704,48.4384,2.88036,2.27837,0.37261,3.27049,5.13029,1.41823,0.251328,0.108663,0.177091,0.613601,0.33859,0.473933,0.351699,0.812523,0.222605,4.90492,0.263422,,0.084337,40.3583,7.71823,125.082,0.084337,-0.59,8.156831502914429,-0.13334262371063232,1.79826,303.0899963378906,,,,,,,369.3,5.7703125,369.3,5.7703125,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Adley Rutschman","BAL",60,239.86,210.135,54.4199,34.6308,11.3303,0.391351,8.06736,30.2433,29.8079,25.6931,0.533038,36.556,1.52632,2.22994,0.274966,4.59741,0.59559,0.221728,0.258975,0.107117,0.152406,0.702843,0.340753,0.431793,0.338345,0.772546,0.172818,2.69658,0.276332,,-0.30455,32.7921,4.16916,117.594,-0.30455,2.58,4.661100059747696,4.463062763214111,1.78826,148.92999267578125,,,,,,,285.4,4.756666666,285.4,4.756666666,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Jeremy Peña","HOU",59,262.583,238.111,66.1702,44.9432,10.8101,1.52306,8.89379,36.8996,31.1073,16.6784,0.239442,47.9106,4.23881,1.70075,1.13981,5.4531,6.98289,1.9485,0.277896,0.0635168,0.182459,0.348116,0.334015,0.448143,0.34081,0.782158,0.170247,5.80954,0.312973,,0.233304,36.4239,5.08934,118.415,0.233304,-0.39,5.922958225011826,2.341481566429138,1.78319,122.9800033569336,,,,,,,330.2,5.596610169,330.2,5.596610169,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Pete Alonso","BAL",64,276.685,241.349,62.61,34.172,10.5666,0.647941,17.2235,40.6378,45.1224,28.1612,1.50316,63.8733,4.6664,2.23092,0.276918,4.70155,1.29946,0.367708,0.259416,0.101781,0.230852,0.440891,0.345278,0.522657,0.37088,0.867935,0.26324,3.43915,0.27933,,-0.24694,45.1314,12.114,140.032,-0.24694,0.06,12.785872474312782,-5.063456956297159,1.77919,24.440000534057617,,,,,,,410.1,6.4078125,410.1,6.4078125,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Iván Herrera","STL",63,258.347,222.38,60.9869,41.5183,9.86443,0.544041,9.06019,35.7578,32.4475,27.7038,0.982333,46.4591,6.32173,1.57605,0.36513,6.42822,3.3412,1.00043,0.274246,0.107235,0.179832,0.596305,0.368292,0.445723,0.358075,0.814015,0.171477,4.01407,0.308286,,-0.150105,39.4559,8.62685,128.733,-0.150105,1.87,8.828307420015335,0.32085466384887695,1.77749,178.42999267578125,,,,,,,343.8,5.457142857,343.8,5.457142857,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Geraldo Perdomo","ARI",65,281.394,237.897,62.4007,43.5094,11.394,1.59606,5.90119,38.7156,27.0402,33.738,0.355009,35.8477,2.87224,2.43678,4.44948,5.38435,9.42126,2.73803,0.262301,0.119896,0.127393,0.941147,0.357512,0.39803,0.336549,0.755542,0.135729,5.82078,0.28451,,0.316948,38.0603,4.48095,111.191,0.316948,0.93,4.125817060470581,3.9392592310905457,1.74376,76.7699966430664,,,,,,,328.6,5.055384615,328.6,5.055384615,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Vladimir Guerrero Jr.","TOR",67,287.482,250.398,72.7592,48.7749,13.4784,0.181359,10.3245,39.9808,37.4502,31.6887,2.95384,37.0058,3.0492,2.03707,0.308665,7.25079,2.74135,1.05056,0.290574,0.110229,0.128724,0.856316,0.374329,0.469548,0.36612,0.843877,0.178974,3.04345,0.304404,,-0.323311,45.7821,11.4763,135.899,-0.323311,0.43,11.819962531328201,-4.866359055042267,1.74032,18.049999237060547,,,,,,,398.4,5.946268656,398.4,5.946268656,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Jackson Chourio","MIL",64,274.599,250.619,68.5877,41.2645,12.9871,1.65191,12.6842,38.9471,41.2424,19.6427,0.927087,59.921,1.75629,1.94775,0.632839,4.19154,8.55476,2.27557,0.273673,0.0715322,0.218213,0.327809,0.328459,0.49051,0.351493,0.818969,0.216837,5.84081,0.310641,,0.433013,40.4713,7.70282,122.938,0.433013,3.04,8.051523685455322,0.11997842788696289,1.73213,19.3799991607666,,,,,,,384.2,6.003125,384.2,6.003125,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Jacob Wilson","ATH",61,263.666,244.124,74.0503,55.0221,12.65,0.989079,5.38912,33.9283,30.3762,13.8488,0.199564,24.071,2.40255,1.83953,1.45116,7.29826,2.26742,0.782065,0.30333,0.0525239,0.0912934,0.575331,0.34438,0.429477,0.338784,0.773857,0.126147,3.96518,0.317136,,-0.255408,36.1407,4.6769,113.584,-0.255408,0.89,3.9588348865509033,3.7140740156173706,1.72724,196.44000244140625,,,,,,,309.8,5.078688524,309.8,5.078688524,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Colson Montgomery","CHW",63,270.561,241.761,55.206,29.4552,9.98802,0.38112,15.3817,34.699,40.8108,21.8976,1.12865,80.8395,4.81692,1.86112,0.224516,3.68547,1.58953,0.55557,0.22835,0.0809342,0.298785,0.270878,0.303032,0.463687,0.330001,0.766719,0.235337,3.33594,0.270178,,-0.210301,35.1574,2.8708,110.118,-0.210301,1.71,3.0109316259622574,4.394178867340088,1.725,254.75,,,,,,,318,5.047619047,318,5.047619047,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Corey Seager","TEX",44,185.114,158.826,42.6792,24.1501,7.66002,0.143508,10.7255,26.1923,30.371,21.4155,2.22322,37.9646,1.71082,1.47383,0.169602,3.45264,0.748042,0.2674,0.268716,0.115688,0.205087,0.564092,0.358757,0.521342,0.374887,0.880099,0.252626,2.60497,0.286297,,-0.205028,30.7968,8.70672,142.756,-0.205028,-0.06,9.107800960540771,1.1282716430723667,1.70337,95.08999633789062,,,,,,,279.3,6.347727272,279.3,6.347727272,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Kazuma Okamoto","TOR",61,261.528,230.455,54.441,27.9614,10.2381,0.206556,16.0349,36.2845,41.9309,25.5554,0.749912,69.4384,3.49242,1.74003,0.285157,4.10932,0.453467,0.175632,0.236232,0.0977157,0.26551,0.36803,0.319583,0.491188,0.34832,0.810771,0.254956,2.38354,0.26176,,-0.286492,37.8715,6.66278,123.623,-0.286492,0,6.983012288808823,0.3701969385147095,1.68717,999,,,,,,,338.8,5.55409836,338.8,5.55409836,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","37123",672960
"Matt Olson","ATL",68,289.547,251.052,65.2905,35.566,12.8334,0.419627,16.4715,42.2409,45.9344,33.653,1.52695,67.2176,2.30383,2.27738,0.260773,4.62976,1.0723,0.340287,0.260067,0.116226,0.232147,0.500658,0.34999,0.511358,0.369233,0.861348,0.251291,2.96825,0.287779,,-0.305337,46.8426,12.2903,133.626,-0.305337,1.01,11.471339255571365,-4.236913442611694,1.68658,48.0099983215332,,,,,,,411,6.044117647,411,6.044117647,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Ryan Jeffers","MIN",49,192.148,166.958,43.7101,26.5725,8.22852,0.720584,8.18842,26.5092,25.0592,19.8088,0.216654,35.9012,3.20354,1.33056,0.817312,3.36686,0.828929,0.307309,0.261803,0.103092,0.186841,0.55176,0.348783,0.466855,0.355386,0.815638,0.205052,3.6525,0.286007,,-0.228747,28.9263,5.99692,127.119,-0.228747,2.22,5.9025100618600845,3.7634212970733643,1.67104,298.05999755859375,,,,,,,254.4,5.191836734,254.4,5.191836734,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
