Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carlos Correa","HOU",129.216,545.508,484.965,129.612,88.5389,23.5469,0.347576,17.1783,65.2791,65.2919,48.8009,1.56335,108.328,3.2876,3.70032,0.514409,12.4141,0.472733,0.14584,0.26726,0.0894595,0.198582,0.450491,0.336012,0.423512,0.330485,0.759524,0.156252,1.77077,0.309598,,-0.883233,72.1758,7.71983,112.778,-0.883233,0.18,7.332356572151184,2.5679652094841003,2.9339,273.6600036621094,,,,,,,628.4,4.871317829,628.4,4.871317829,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Brendan Donovan","SEA",131.248,563.645,498.91,132.211,92.7048,26.7335,0.662187,12.1107,64.1734,61.3514,49.0762,1.98312,77.8473,9.68089,4.41202,1.56621,12.82,5.03227,1.7644,0.265,0.0870693,0.138114,0.630416,0.339753,0.394062,0.322359,0.733815,0.129062,3.26565,0.290544,,-0.702909,70.8566,4.25755,113.136,-0.702909,-0.21,8.023658990859985,1.207802340388298,2.92933,274.9200134277344,,,,,,,617.9,4.716793893,617.9,4.716793893,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Gleyber Torres","DET",147.729,635.453,553.08,142.11,98.0076,26.0905,0.613331,17.3988,76.0909,69.1858,71.3482,0.0393536,109.593,3.98792,5.73481,1.27739,11.8219,7.93975,2.56231,0.256943,0.112279,0.172465,0.651027,0.342893,0.400708,0.327632,0.743601,0.143765,3.48795,0.288802,,-0.60546,82.6044,7.52076,109.987,-0.60546,-2.44,6.874082267284393,-0.1602315902709961,2.92461,246.7899932861328,,,,,,,714.9,4.830405405,714.9,4.830405405,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Brent Rooker","ATH",149.846,640.497,567.818,150.157,84.7358,30.4313,1.4029,33.5869,89.7106,92.9932,59.4621,2.45855,161.717,8.31138,4.33459,0.571316,9.15771,6.96719,2.02327,0.264446,0.0928374,0.252487,0.367692,0.340556,0.500433,0.359143,0.840989,0.235987,3.8481,0.309329,,-0.42571,99.6466,23.967,129.125,-0.42571,-0.04,21.560618340969086,-15.156043089926243,2.91073,47.869998931884766,,,,,,,893,5.953333333,893,5.953333333,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Dansby Swanson","CHC",153.274,629.337,564.572,134.822,87.8964,23.8936,2.08439,20.9475,76.3035,73.2043,50.1243,0.984371,163.447,3.64669,4.47612,1.10696,10.0828,15.5609,3.94433,0.238804,0.0796461,0.259712,0.306671,0.302805,0.39982,0.305657,0.702625,0.161016,5.06126,0.296044,,0.568173,70.5808,-3.78017,96.7622,0.568173,2.07,-1.8468494415283203,9.166018724441528,2.89108,150.89999389648438,,,,,,,650.6,4.252287581,650.6,4.252287581,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Luke Keaschall","MIN",126.484,536.139,476.028,129.64,89.0765,27.4048,1.31802,11.8411,68.8178,54.767,45.8745,1.61508,90.4655,8.71841,4.88065,0.637806,9.3487,20.8556,4.61287,0.272338,0.0855645,0.168735,0.507093,0.344039,0.41007,0.329706,0.754109,0.137732,5.31182,0.311143,,1.34428,70.5971,7.24819,110.908,1.34428,-0.53,8.237220048904419,0.8363394737243652,2.81631,130.38999938964844,,,,,,,639.7,5.076984126,639.7,5.076984126,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Randy Arozarena","SEA",151.666,651.321,564.286,132.324,82.2713,24.731,2.56657,22.7552,87.9619,71.6191,65.5242,0.870653,170.227,16.8773,3.99702,0.636305,10.8106,24.9355,6.88241,0.234498,0.100602,0.261357,0.384922,0.329999,0.408399,0.324529,0.738398,0.1739,5.93584,0.291949,,1.08727,83.0261,6.06747,114.631,1.08727,0,12.318930745124817,-7.214606761932373,2.81582,88.5199966430664,,,,,,,757.9,4.98618421,757.9,4.98618421,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Andy Pages","LAD",139.854,573.772,524.564,133.214,79.1357,29.0025,1.26528,23.811,75.9244,77.9788,35.5658,1.21634,127.32,8.32298,4.80951,0.509971,7.52031,9.3257,2.86566,0.253953,0.0619859,0.2219,0.279341,0.308939,0.450242,0.325882,0.759181,0.196289,4.51467,0.289242,,-0.112533,73.7711,5.97549,109.334,-0.112533,0.4,6.235018461942673,2.1567075550556183,2.81168,138.41000366210938,,,,,,,675.9,4.827857142,675.9,4.827857142,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Roman Anthony","BOS",140.589,609.566,529.593,138.529,87.9534,30.9491,2.0806,17.5458,77.9618,70.4034,71.0929,1.42261,146.321,4.67557,3.53855,0.66648,12.8875,9.44486,3.15506,0.261576,0.116629,0.240041,0.485871,0.351942,0.427266,0.340678,0.779208,0.165689,4.265,0.327633,,-0.474525,85.6959,13.671,115.028,-0.474525,4.08,10.322477012872696,-3.8751392364501953,2.80619,52.40999984741211,,,,,,,755.6,5.358865248,755.6,5.358865248,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"James Wood","WSN",146.033,630.211,550.177,143.22,86.3309,30.3978,1.94065,24.5508,84.1283,81.4243,72.1571,4.46083,185.951,4.25803,3.07899,0.53985,11.288,16.9146,5.43847,0.260316,0.114497,0.295061,0.388045,0.34881,0.456493,0.347429,0.805302,0.196176,4.79498,0.346222,,0.110822,92.0523,17.588,123.605,0.110822,-0.2,17.742139406502247,-11.565961077809334,2.77711,33.560001373291016,,,,,,,830.5,5.688356164,830.5,5.688356164,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
