Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",156,672,539,154,82,26,1,45,116,117,120,25,165,7,5,1,,9,2,0.286503,0.179045,0.245498,0.729313,0.419265,0.59066,0.417094,1.00992,0.304157,3.85508,0.327059,-1.10579,-0.392113,136.166,56.7636,172.992,-1.4979,2.53392,56.31435716152191,-5.066081762313843,7.60974,999,,,,,,,1220,7.82051282,1220,7.82051282,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",157,679,616,178,105,37,7,28,103,95,49,6,117,7,6,1,,33,10,0.288241,0.0720544,0.17228,0.41824,0.344447,0.509868,0.361286,0.854315,0.221627,6.97161,0.313294,1.69436,1.59786,106.818,26.5891,130.404,3.29223,7.02273,27.623802661895752,14.297733306884766,6.68015,999,,,,,,,993.9,6.330573248,993.9,6.330573248,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Cal Raleigh","SEA",159,637,550,127,63,23,0,40,88,102,78,11,171,5,4,1,,8,2,0.230514,0.122036,0.268219,0.454989,0.329746,0.49364,0.347454,0.823386,0.263126,3.25199,0.252088,-1.31604,-0.308865,93.1154,17.8017,130.423,-1.62491,4.7388,21.23058533668518,11.888797760009766,6.36846,999,,,,,,,862.5,5.424528301,862.5,5.424528301,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Shohei Ohtani","LAD",157,679,575,162,81,28,5,48,129,119,94,16,164,5,4,2,,26,6,0.282026,0.137747,0.241232,0.571014,0.384612,0.598688,0.407349,0.9833,0.316663,6.78794,0.311218,0.0704774,1.74702,132.212,51.9828,165.142,1.8175,0,54.2406188249588,-16.975000381469727,6.12403,999,,,,,,,1222.7,7.787898089,1222.7,7.787898089,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",159,686,548,149,86,24,1,38,114,102,128,9,120,4,4,2,,23,5,0.272243,0.186787,0.175438,1.06469,0.410561,0.52853,0.400198,0.939091,0.256288,4.79526,0.282345,-0.570734,1.0859,129.592,48.5358,163.035,0.515162,-7.26165,51.76570397615433,-14.811651229858398,6.11598,999,,,,,,,1144.6,7.198742138,1144.6,7.198742138,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Gunnar Henderson","BAL",156,672,591,161,95,33,5,29,99,94,70,4,140,6,4,1,,22,5,0.273326,0.104559,0.208996,0.500292,0.354175,0.490171,0.361546,0.844346,0.216845,6.11708,0.311577,1.2606,1.18147,105.859,26.4566,135.044,2.44207,-2.11619,30.197723865509033,5.08380913734436,5.97614,999,,,,,,,963.2,6.174358974,963.2,6.174358974,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Julio Rodríguez","SEA",159,686,625,169,105,30,2,31,95,101,48,5,151,9,4,1,,26,7,0.270441,0.0703345,0.219448,0.320507,0.330092,0.476704,0.344828,0.806796,0.206263,5.57302,0.308102,0.500728,1.54069,98.7528,17.6966,128.615,2.04142,6.53717,25.177217483520508,8.787170886993408,5.89068,999,,,,,,,912,5.735849056,912,5.735849056,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Francisco Lindor","NYM",159,686,607,159,99,31,1,28,102,85,60,2,125,12,5,2,,24,5,0.261231,0.0880548,0.181948,0.483954,0.337015,0.452415,0.34145,0.78943,0.191184,5.30148,0.284558,-0.483063,1.67888,96.8711,15.8149,122.79,1.19582,3.82205,19.72550868988037,10.67205286026001,5.44517,999,,,,,,,889.8,5.596226415,889.8,5.596226415,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Fernando Tatis Jr.","SDP",156,672,585,158,96,30,2,30,106,84,75,4,131,6,3,2,,26,5,0.269898,0.111953,0.194543,0.575468,0.357663,0.481222,0.360779,0.838885,0.211325,5.70831,0.299147,0.540472,1.80059,105.44,26.0382,136.469,2.34107,6.76039,31.387168884277344,-0.639610767364502,5.43332,999,,,,,,,958.6,6.144871794,958.6,6.144871794,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Ronald Acuña Jr.","ATL",151,651,548,157,97,26,2,31,115,84,92,4,133,7,3,2,,26,6,0.285671,0.140824,0.204131,0.68987,0.393347,0.511468,0.389112,0.904815,0.225797,5.72115,0.323918,1.1668,1.54985,117.12,40.1996,151.668,2.71666,-4.03589,42.58223295211792,-11.91088581085205,5.35404,999,,,,,,,1039,6.880794701,1039,6.880794701,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Corbin Carroll","ARI",154,665,578,149,82,27,12,28,106,93,71,3,139,9,5,2,,35,7,0.25851,0.10675,0.209267,0.510114,0.346445,0.493635,0.358607,0.84008,0.235125,8.12356,0.291864,2.21766,3.04171,103.169,24.5944,130.258,5.25937,5.01459,29.107955932617188,-1.8104133605957031,5.05652,999,,,,,,,953.2,6.189610389,953.2,6.189610389,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Mookie Betts","LAD",151,651,567,155,97,31,3,24,97,87,73,3,77,4,5,1,,9,2,0.273878,0.111962,0.117609,0.951988,0.357978,0.467648,0.355969,0.825626,0.193769,4.53866,0.27761,-0.227249,-0.23604,99.603,22.6823,129.945,-0.46329,-3.05524,22.641137808561325,3.9197609424591064,4.93349,999,,,,,,,876.1,5.801986754,876.1,5.801986754,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Kyle Tucker","LAD",151,651,555,149,86,28,2,33,98,102,88,6,96,3,3,1,,22,4,0.268133,0.134807,0.1472,0.915815,0.36936,0.504525,0.373192,0.873885,0.236392,5.28092,0.269618,0.0248132,1.64409,108.706,31.7854,141.743,1.66891,-0.575497,33.87647342681885,-7.550497353076935,4.90946,999,,,,,,,985.8,6.528476821,985.8,6.528476821,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Alejandro Kirk","TOR",123,488,429,117,83,19,0,15,51,62,50,2,59,4,5,0,,1,0,0.273175,0.10172,0.120555,0.843764,0.350379,0.422985,0.337072,0.773364,0.14981,1.74128,0.283953,-1.30545,-0.752815,67.1218,9.50813,117.344,-2.05826,5.85251,7.909282445907593,14.752505779266357,4.89541,999,,,,,,,586.2,4.765853658,586.2,4.765853658,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Vladimir Guerrero Jr.","TOR",157,679,590,174,107,33,0,33,98,105,78,9,92,6,5,0,,5,2,0.29474,0.114361,0.13565,0.843057,0.3802,0.522143,0.383192,0.902344,0.227403,2.75961,0.299413,-0.398813,-0.966956,118.894,38.6652,149.114,-1.36577,-1.26722,37.9391975402832,-13.592215299606323,4.88205,999,,,,,,,1046.2,6.663694267,1046.2,6.663694267,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Junior Caminero","TBR",154,665,610,167,98,28,0,40,90,118,46,1,124,4,5,0,,6,2,0.273994,0.0684869,0.187158,0.36593,0.325915,0.5201,0.359259,0.846015,0.246106,3.3556,0.28155,-0.0633625,-0.344976,103.521,24.9463,131.142,-0.408338,-1.61748,23.999912470579147,0.5575207471847534,4.85428,999,,,,,,,938.2,6.092207792,938.2,6.092207792,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"José Ramírez","CLE",157,679,602,165,99,34,3,29,95,96,66,20,80,5,6,0,,32,7,0.273357,0.0977005,0.117214,0.833522,0.346911,0.483252,0.347063,0.830163,0.209896,5.89076,0.271716,-0.0724456,2.31951,98.9771,18.7481,124.807,2.24706,1.5792,22.099749088287354,1.8042035102844238,4.83672,999,,,,,,,964.5,6.143312101,964.5,6.143312101,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Geraldo Perdomo","ARI",159,686,581,154,106,30,4,15,96,72,83,1,88,8,6,7,,23,6,0.266009,0.12166,0.128771,0.944777,0.362837,0.407983,0.339933,0.77082,0.141974,5.85105,0.288644,0.34546,0.805949,96.0265,14.9703,117.466,1.15141,0.443354,15.35234522819519,7.79335343837738,4.70321,999,,,,,,,832.1,5.233333333,832.1,5.233333333,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Elly De La Cruz","CIN",156,672,598,157,95,31,6,25,96,89,66,6,173,4,3,1,,41,11,0.262292,0.0981561,0.257691,0.380906,0.337921,0.459124,0.341314,0.797045,0.196832,7.37595,0.328108,1.68633,2.67234,94.8201,15.4181,114.516,4.35866,0.909151,15.92019271850586,7.609151542186737,4.69481,999,,,,,,,897.4,5.752564102,897.4,5.752564102,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Pete Crow-Armstrong","CHC",149,644,591,150,88,30,5,26,88,92,35,1,155,9,6,4,,34,9,0.253557,0.054373,0.240135,0.226427,0.302561,0.455694,0.32416,0.758254,0.202137,7.10184,0.297367,0.812078,2.15385,81.8999,5.80629,109.437,2.96593,11.9331,10.16917896270752,14.233111143112183,4.68881,999,,,,,,,780.3,5.236912751,780.3,5.236912751,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Patrick Bailey","SFG",133,525,473,108,74,20,2,11,53,53,41,0,137,3,5,2,,3,0,0.227881,0.0785349,0.260315,0.301692,0.291116,0.348883,0.282166,0.64,0.121002,3.80663,0.293423,-0.333101,-0.38544,48.8478,-13.1613,81.2715,-0.718541,12.1732,-12.367620706558228,22.42320728302002,4.56883,999,,,,,,,442.3,3.325563909,442.3,3.325563909,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Ketel Marte","ARI",147,637,554,152,91,31,3,27,94,86,70,6,104,7,5,1,,6,1,0.273547,0.109362,0.162617,0.672514,0.358885,0.486474,0.361491,0.845359,0.212927,4.34557,0.29031,-0.0850714,-0.494325,100.317,25.0503,132.234,-0.579396,-0.202859,23.75648432970047,-0.3278585821390152,4.56537,999,,,,,,,897.6,6.106122448,897.6,6.106122448,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"William Contreras","MIL",152,610,531,143,94,29,1,20,80,77,71,4,116,4,4,0,,6,2,0.269963,0.11667,0.189735,0.614911,0.357638,0.439667,0.346314,0.797305,0.169704,3.33307,0.309293,-0.513625,-0.699798,88.548,16.4718,123.576,-1.21342,-0.068014,15.831425547599792,7.481986157596111,4.49161,999,,,,,,,778.4,5.121052631,778.4,5.121052631,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Trea Turner","PHI",149,644,591,167,114,30,4,19,92,73,42,1,118,6,4,2,,28,5,0.282409,0.0657175,0.183243,0.358635,0.334316,0.441745,0.335879,0.77606,0.159336,6.51007,0.323234,1.41708,2.55103,88.0274,11.9339,114.063,3.9681,0.198051,14.701688289642334,7.098051533102989,4.42254,999,,,,,,,815.8,5.475167785,815.8,5.475167785,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Yordan Alvarez","HOU",130,560,475,140,81,28,1,30,84,85,71,11,97,7,6,1,,3,1,0.29433,0.126975,0.172496,0.736104,0.390598,0.54451,0.393321,0.935108,0.25018,3.33366,0.311233,-0.755013,-0.848052,102.662,36.4941,156.063,-1.60306,-0.0978913,35.39996016025543,-11.897890515625477,4.37656,999,,,,,,,914.8,7.036923076,914.8,7.036923076,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Wyatt Langford","TEX",149,644,558,144,87,29,2,25,90,80,75,3,145,6,4,1,,22,6,0.257368,0.116811,0.225714,0.51752,0.348947,0.453114,0.346903,0.80206,0.195745,5.26422,0.302254,0.53987,0.925988,93.7916,17.698,124.918,1.46586,4.82442,20.379175424575806,0.22441911697387695,4.37581,999,,,,,,,846.9,5.683892617,846.9,5.683892617,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Matt Chapman","SFG",156,672,583,141,81,31,2,27,89,83,77,1,165,8,4,0,,9,3,0.24148,0.114301,0.246029,0.464583,0.335775,0.438503,0.336785,0.774277,0.197023,4.28377,0.288826,-0.0757015,-0.471774,92.3492,12.9472,118.687,-0.547475,3.38719,14.336200475692749,5.787185430526733,4.34634,999,,,,,,,825.4,5.291025641,825.4,5.291025641,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Bo Bichette","NYM",152,658,608,177,122,34,1,19,81,86,42,1,107,4,4,1,,6,3,0.290741,0.0635865,0.162706,0.390807,0.338397,0.447105,0.339548,0.785502,0.156364,3.39604,0.324109,0.267116,-1.21075,91.9014,14.1536,121.488,-0.943637,4.29541,15.813934862613678,4.595410197973251,4.32794,999,,,,,,,807.1,5.309868421,807.1,5.309868421,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Jackson Merrill","SDP",146,630,577,155,97,29,5,24,82,84,42,2,121,4,5,3,,7,3,0.269575,0.0664068,0.191307,0.347122,0.320691,0.461927,0.334984,0.782619,0.192352,4.87185,0.301248,1.039,-0.707373,85.6561,11.2168,118.799,0.331625,4.79609,14.36830759048462,6.846086263656616,4.31499,999,,,,,,,772.1,5.288356164,772.1,5.288356164,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Zach Neto","LAA",154,665,595,152,88,34,1,28,94,85,46,4,159,18,4,3,,28,9,0.254927,0.0689783,0.239101,0.28849,0.325061,0.458632,0.336578,0.783693,0.203705,5.66746,0.299725,0.47352,0.959006,91.2752,12.7004,115.222,1.43253,-1.38573,13.362892746925354,5.739274501800537,4.29614,999,,,,,,,843.7,5.478571428,843.7,5.478571428,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Corey Seager","TEX",130,560,489,131,80,25,0,26,76,77,62,10,102,5,4,0,,3,0,0.26822,0.110795,0.181879,0.609169,0.353843,0.478404,0.35337,0.832247,0.210184,2.5496,0.288873,-0.858256,-0.581721,84.4982,18.3299,129.373,-1.43998,0.60528,17.94672667980194,4.105280101299286,4.2282,999,,,,,,,768.2,5.909230769,768.2,5.909230769,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Adley Rutschman","BAL",143,573,501,127,80,27,1,19,69,68,65,2,90,3,5,1,,1,0,0.254654,0.112506,0.157053,0.71636,0.340369,0.426552,0.333768,0.76692,0.171898,2.52841,0.274209,-0.368371,-0.823953,77.3944,9.64277,115.908,-1.19232,2.77298,9.558866739273071,8.672984838485718,4.02342,999,,,,,,,678.7,4.746153846,678.7,4.746153846,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Willy Adames","SFG",157,679,596,141,85,28,1,27,85,86,72,2,166,4,6,0,,12,4,0.23637,0.106658,0.243871,0.437354,0.320944,0.422193,0.322708,0.743137,0.185823,4.18659,0.279196,0.0864758,-0.186289,85.5507,5.32161,109.044,-0.0998129,2.0957,7.178413942456245,9.370695114135742,4.00447,999,,,,,,,773.9,4.929299363,773.9,4.929299363,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Nico Hoerner","CHC",154,665,607,171,128,30,3,9,79,65,43,1,62,10,4,1,,27,7,0.281077,0.0640458,0.092947,0.689057,0.336072,0.386979,0.317708,0.723051,0.105902,5.53554,0.298538,0.776233,1.56269,81.0871,2.51223,105.018,2.33893,7.68854,6.293661832809448,10.163535356521606,3.94741,999,,,,,,,730,4.74025974,730,4.74025974,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Jordan Westburg","BAL",143,616,565,148,88,31,3,27,87,84,39,0,137,8,3,1,,6,2,0.262529,0.0640159,0.222203,0.288097,0.318181,0.468976,0.338353,0.787157,0.206447,4.48853,0.300865,0.15528,-0.727996,85.4376,12.6525,119.067,-0.572715,2.23525,13.270548224449158,3.835246443748474,3.91934,999,,,,,,,771.4,5.394405594,771.4,5.394405594,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Gabriel Moreno","ARI",113,450,400,112,79,20,1,11,54,55,43,2,76,4,3,0,,4,2,0.279032,0.0946715,0.169622,0.558133,0.35109,0.420884,0.336235,0.771973,0.141852,3.55386,0.31797,0.303262,-0.82704,61.6126,8.46526,114.933,-0.523778,5.36914,7.4370129108428955,13.219141483306885,3.86762,999,,,,,,,537.3,4.754867256,537.3,4.754867256,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Bryce Harper","PHI",154,665,574,157,91,37,0,29,90,95,81,8,143,5,5,0,,11,3,0.273401,0.121584,0.215225,0.564915,0.365324,0.491772,0.365592,0.857096,0.218371,3.4741,0.313969,0.1699,-0.292761,106.941,28.3658,134.417,-0.12286,0.517829,27.003524534404278,-11.457171559333801,3.85422,999,,,,,,,955.6,6.205194805,955.6,6.205194805,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Jeremy Peña","HOU",151,651,595,161,111,30,2,19,83,71,38,2,116,12,4,3,,18,5,0.27063,0.0582178,0.178103,0.326877,0.324729,0.421171,0.323934,0.7459,0.150541,5.2239,0.306881,0.687316,0.532512,82.6708,5.75014,108.265,1.21983,0.511432,7.561600685119629,7.48643159866333,3.83205,999,,,,,,,753.8,4.99205298,753.8,4.99205298,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Dansby Swanson","CHC",159,686,619,149,98,27,2,22,82,80,58,1,174,4,4,1,,16,4,0.240967,0.0852612,0.253763,0.335988,0.308484,0.39814,0.308114,0.706623,0.157173,4.90796,0.298099,0.758538,0.537958,78.3043,-2.75184,98.4456,1.2965,6.66172,0.03271603584289551,14.011716365814209,3.77204,999,,,,,,,717.1,4.510062893,717.1,4.510062893,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Alex Bregman","CHC",157,679,590,147,94,29,1,23,88,83,74,2,97,9,5,1,,3,1,0.249998,0.109668,0.142916,0.767362,0.340417,0.420984,0.332639,0.761401,0.170986,3.03967,0.262171,-0.643934,-1.07145,91.0256,10.7965,115.246,-1.71538,0.91344,10.554032921791077,3.338439464569092,3.73266,999,,,,,,,791.1,5.038853503,791.1,5.038853503,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Maikel Garcia","KCR",154,665,598,162,111,33,5,13,87,68,57,0,100,2,5,3,,27,7,0.269968,0.0851197,0.15008,0.56716,0.332282,0.403747,0.321729,0.73603,0.133779,6.09984,0.303262,0.582,1.30558,83.2581,4.68324,103.154,1.88758,6.14208,4.35979950428009,8.617081880569458,3.66945,999,,,,,,,764.3,4.962987012,764.3,4.962987012,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Austin Riley","ATL",156,672,608,159,95,31,2,30,88,92,51,1,174,8,5,1,,3,1,0.261128,0.0758558,0.25863,0.293298,0.323759,0.469684,0.340386,0.793443,0.208556,3.31809,0.314239,-0.0764477,-0.921829,94.3137,14.9118,118.29,-0.998277,-2.64115,13.568632662296295,-0.6411539316177368,3.61011,999,,,,,,,845.6,5.42051282,845.6,5.42051282,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Pete Alonso","BAL",157,679,597,158,85,33,1,38,90,112,61,5,152,14,6,0,,2,1,0.26409,0.0902364,0.224179,0.402519,0.342808,0.514772,0.363506,0.85758,0.250682,2.60404,0.289393,-1.23972,-1.03953,108.042,27.8126,136.394,-2.27925,-2.74605,26.845937490463257,-15.471050262451172,3.55484,999,,,,,,,972.4,6.193630573,972.4,6.193630573,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Nick Kurtz","ATH",143,616,534,139,74,28,1,36,97,99,73,3,172,4,4,1,,3,1,0.26092,0.118859,0.279944,0.424582,0.35197,0.520298,0.370983,0.872268,0.259377,3.66171,0.314279,0.103117,-0.77439,101.757,28.9716,137.281,-0.671273,-1.62448,26.39547848701477,-12.874478816986084,3.55257,999,,,,,,,903.6,6.318881118,903.6,6.318881118,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Freddie Freeman","LAD",151,651,568,161,98,37,2,24,89,91,69,8,121,9,5,0,,8,2,0.283626,0.106201,0.18614,0.570545,0.367033,0.481943,0.362857,0.848975,0.198317,4.13442,0.32063,-0.73061,-0.381128,103.243,26.3226,134.663,-1.11174,-0.897077,25.63298010826111,-12.572076916694641,3.55227,999,,,,,,,921.5,6.102649006,921.5,6.102649006,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Byron Buxton","MIN",130,560,502,125,66,25,5,29,85,76,44,3,153,9,4,1,,17,2,0.248604,0.077812,0.273722,0.284274,0.317018,0.488503,0.341987,0.805521,0.239899,7.02817,0.296442,0.744922,1.89264,79.3228,13.1544,119.368,2.63756,0.407918,15.420934438705444,0.007918566465377808,3.55057,999,,,,,,,757.3,5.825384615,757.3,5.825384615,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Michael Harris II","ATL",133,574,539,148,96,27,4,22,71,77,24,1,110,5,4,2,,18,5,0.275071,0.0415545,0.191823,0.216629,0.309268,0.459639,0.328783,0.768906,0.184568,5.76165,0.307973,0.4872,0.758408,75.1524,7.32983,110.341,1.24561,5.1899,8.280888676643372,7.23990273475647,3.54185,999,,,,,,,704.9,5.3,704.9,5.3,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Masyn Winn","STL",146,630,574,146,101,30,2,14,78,67,44,0,112,5,4,2,,12,4,0.255292,0.0703883,0.177548,0.396447,0.312556,0.388383,0.30679,0.700939,0.133091,4.84505,0.292534,0.908576,-0.158494,71.235,-3.20439,97.8944,0.750082,7.469,-0.8221074938774109,14.218998908996582,3.51517,999,,,,,,,632.2,4.330136986,632.2,4.330136986,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Riley Greene","DET",151,651,584,154,92,30,3,29,84,97,58,2,176,5,4,0,,3,2,0.26397,0.0884687,0.270805,0.326688,0.332708,0.476706,0.34695,0.809414,0.212736,3.54939,0.326112,0.00497869,-1.01278,94.8361,17.9154,123.294,-1.0078,2.27,16.865376591682434,-5.305001974105835,3.47522,999,,,,,,,844.2,5.590728476,844.2,5.590728476,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Roman Anthony","BOS",146,630,536,142,90,31,3,19,92,70,83,1,155,5,4,2,,9,4,0.265655,0.131727,0.246601,0.534168,0.366975,0.440785,0.353268,0.80776,0.17513,4.8896,0.337346,0.336996,-0.758022,95.0081,20.5688,123.701,-0.421026,3.30321,17.17736667394638,-5.046790838241577,3.45961,999,,,,,,,814.7,5.580136986,814.7,5.580136986,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Jacob Wilson","ATH",141,609,562,166,117,34,1,13,74,77,34,1,47,8,3,2,,5,2,0.294573,0.0555481,0.0776133,0.715703,0.341495,0.431044,0.335714,0.772539,0.13647,3.58993,0.301559,0.0525673,-0.839401,83.1616,11.2035,112.985,-0.786834,-2.23791,8.533456027507782,4.087089776992798,3.43579,999,,,,,,,724,5.134751773,724,5.134751773,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Manny Machado","SDP",151,651,590,155,100,29,0,27,81,91,54,4,128,3,4,0,,10,2,0.262997,0.0827078,0.19655,0.420798,0.325207,0.447308,0.331858,0.772515,0.184311,3.50999,0.292411,-0.452538,-0.109207,86.8592,9.9385,116.657,-0.561744,-0.0816896,12.290668845176697,-0.556689664721489,3.41651,999,,,,,,,800.3,5.3,800.3,5.3,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Matt Olson","ATL",159,686,594,150,85,33,1,32,94,95,81,4,165,5,4,1,,1,0,0.253169,0.117895,0.240776,0.489647,0.345523,0.472983,0.351792,0.818506,0.219814,2.57456,0.295298,-0.85453,-0.958988,102.631,21.5753,126.103,-1.81352,2.9615,19.40976393222809,-9.288502931594849,3.37065,999,,,,,,,908.1,5.711320754,908.1,5.711320754,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Steven Kwan","CLE",154,665,593,166,125,27,3,12,86,60,61,1,61,5,4,3,,19,5,0.279634,0.0912815,0.0916582,0.99589,0.349552,0.391885,0.326909,0.741437,0.112251,5.09472,0.294471,0.62042,0.500043,86.055,7.48014,110.924,1.12046,7.33795,9.682453751564026,0.21294736862182617,3.35417,999,,,,,,,764.9,4.966883116,764.9,4.966883116,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Carlos Correa","HOU",131,567,509,134,90,25,1,18,66,67,50,2,115,4,4,0,,0,0,0.262433,0.0889462,0.203533,0.437011,0.331118,0.42025,0.326711,0.751368,0.157818,2.13174,0.305413,-0.024963,-0.918519,73.2821,6.28665,110.178,-0.943482,5.08053,5.858460605144501,7.205532073974609,3.33326,999,,,,,,,650.8,4.967938931,650.8,4.967938931,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Will Smith","LAD",126,500,428,109,68,21,1,19,67,67,58,3,97,8,5,0,,2,1,0.25532,0.116548,0.19398,0.600826,0.351861,0.444126,0.344821,0.795986,0.188806,3.14378,0.283857,-0.815522,-0.78779,72.0317,12.9056,122.308,-1.60331,-0.011211,11.626777648925781,9.138788596726954,3.32064,999,,,,,,,626.6,4.973015873,626.6,4.973015873,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Cody Bellinger","NYY",147,637,573,151,98,26,3,25,85,92,53,3,93,4,8,0,,12,3,0.263843,0.0826223,0.146458,0.564137,0.32596,0.44827,0.332047,0.77423,0.184427,4.92763,0.273385,0.193212,0.0500819,85.089,9.82251,114.407,0.243294,6.11657,11.059818223118782,-0.5584259033203125,3.31758,999,,,,,,,785.5,5.343537414,785.5,5.343537414,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Austin Wells","NYY",122,481,429,97,56,20,1,20,55,65,41,0,117,5,5,1,,5,1,0.226997,0.0846163,0.243186,0.347949,0.298749,0.417341,0.31034,0.71609,0.190344,3.86688,0.261265,-0.13086,-0.0954859,55.7968,-1.06069,99.4538,-0.226346,0.229463,-0.5361471921205521,9.004462778568268,3.29684,999,,,,,,,510.6,4.185245901,510.6,4.185245901,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Xander Bogaerts","SDP",141,609,546,145,103,27,1,13,68,63,51,2,107,5,5,1,,17,3,0.264434,0.0839104,0.175919,0.476984,0.33021,0.390221,0.31539,0.720431,0.125787,4.67389,0.304152,0.383777,0.958603,73.1127,1.15465,105.376,1.34238,-0.250096,5.2229485511779785,6.274904429912567,3.24939,999,,,,,,,664.1,4.709929078,664.1,4.709929078,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Rafael Devers","SFG",159,686,589,149,85,31,1,31,94,92,85,11,166,7,4,1,,2,1,0.252601,0.124413,0.241421,0.515337,0.351219,0.468539,0.349836,0.819758,0.215938,2.83395,0.296574,-0.605982,-1.0331,101.542,20.4856,127.627,-1.63908,1.08157,20.823309898376465,-12.168434023857117,3.22062,999,,,,,,,909.4,5.719496855,909.4,5.719496855,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
