Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jonathan Aranda","TBR",136.364,566.927,499.741,128.827,80.7585,25.845,0.989422,21.2337,66.9487,76.3128,53.161,2.48194,137.499,9.07688,4.45862,0.489288,10.8717,0.931063,0.330586,0.257787,0.0937705,0.242535,0.386627,0.337309,0.440931,0.336989,0.77824,0.183144,2.38969,0.311442,,-0.876799,78.0033,11.0165,115.801,-0.876799,-0.03,9.68102353811264,-11.422692565247416,1.8182,194.47999572753906,,,,,,,688.8,5.064705882,688.8,5.064705882,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Lawrence Butler","ATH",136.086,562.415,506.826,122.057,72.4663,25.8034,1.40388,22.3837,74.1477,66.9597,49.1677,0.704802,151.657,1.76247,3.5778,1.08135,8.72145,15.5756,4.74286,0.240827,0.0874224,0.269654,0.324202,0.308172,0.429772,0.319038,0.737944,0.188945,5.17865,0.296328,,0.362869,69.1855,2.73185,101.498,0.362869,0.7,1.3555517196655273,-3.0001631379127502,1.81224,153.16000366210938,,,,,,,633.5,4.658088235,633.5,4.658088235,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Jo Adell","LAA",138.936,565.668,514.252,121.811,66.9787,22.9661,1.41495,30.4507,72.0131,79.8239,39.5553,1.23297,155.143,7.85159,3.50284,0.505849,7.5371,10.0752,3.06427,0.236869,0.0699267,0.274265,0.25496,0.299414,0.464672,0.326826,0.764086,0.227803,4.63204,0.275046,,0.0131804,73.1627,6.32468,108.504,0.0131804,-2.55,5.682881535962224,-7.486356496810913,1.80744,121.12999725341797,,,,,,,678.2,4.87913669,678.2,4.87913669,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Danny Jansen","TEX",89.987,333.129,289.69,59.0278,35.2105,11.6237,0.581536,11.6121,35.3953,36.9575,35.2288,0.214475,79.9485,4.98978,2.14777,0.548283,4.37708,0.360927,0.142379,0.203762,0.105751,0.239993,0.440643,0.298884,0.368155,0.295376,0.66704,0.164393,2.28377,0.236751,,-0.482664,34.58,-4.78177,89.4224,-0.482664,3.89,-4.6357749700546265,10.833441495895386,1.80719,999,,,,,,,313.7,3.485555555,313.7,3.485555555,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Luis Robert Jr.","NYM",127.55,521.763,473.242,110.661,69.3131,19.762,2.61524,18.9708,71.4127,55.3253,37.7871,2.19226,147.287,5.99524,3.5039,0.716969,4.89,29.361,7.77484,0.233836,0.072422,0.282288,0.256554,0.296705,0.406908,0.30413,0.703614,0.173072,6.95767,0.295311,,1.95612,57.8693,-3.78102,97.2248,1.95612,-1.75,0.23993241786956787,0.02395784854888916,1.80306,107.30000305175781,,,,,,,567,4.4296875,567,4.4296875,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Ceddanne Rafaela","BOS",140.683,557.776,521.186,130.528,84.8459,25.2671,3.96852,16.4464,68.2637,62.0453,24.1639,0.750437,122.45,6.00681,4.06338,2.35633,7.35472,20.8531,5.51994,0.250444,0.043322,0.219533,0.197337,0.289328,0.40882,0.300766,0.698149,0.158376,6.31944,0.295278,,1.15575,60.3401,-5.56548,87.5338,1.15575,3.17,-7.039570689201355,5.341033935546875,1.79039,136.0500030517578,,,,,,,571.4,4.052482269,571.4,4.052482269,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Logan O'Hoppe","LAA",116.623,451.24,410.891,94.6468,57.149,17.4687,0.882612,19.1466,49.7707,56.8865,31.3042,0.410466,131.158,5.12942,2.80431,1.11103,6.71743,2.78291,0.915631,0.230345,0.0693737,0.290662,0.238675,0.291206,0.416949,0.306354,0.708155,0.186603,3.20843,0.286648,,-0.433476,50.8625,-2.45496,94.4016,-0.433476,-2.24,-3.4109168350696564,5.19369912147522,1.77141,253.50999450683594,,,,,,,465.5,3.978632478,465.5,3.978632478,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Konnor Griffin","PIT",96.869,402.921,368.945,94.622,66.1531,16.5634,1.09276,10.8127,49.4898,42.5639,23.6315,1.27982,103.902,6.94632,2.13828,1.25979,6.69392,16.179,2.47695,0.256466,0.0586505,0.257873,0.22744,0.311705,0.395205,0.308067,0.70691,0.138739,5.89762,0.32691,,1.5913,45.9765,-1.63173,94.7375,1.5913,0,-0.9217677116394043,4.484675884246826,1.73606,999,,,,,,,439.2,4.527835051,439.2,4.527835051,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Kevin McGonigle","DET",79.132,318.608,286.08,72.7149,46.3291,14.7247,2.38256,9.27859,39.3006,35.72,27.2552,0.805087,46.5536,1.79472,2.48539,0.992433,5.20729,6.9101,1.206,0.254177,0.0855447,0.146116,0.585459,0.320403,0.419604,0.320636,0.740007,0.165428,5.47298,0.272571,,0.395829,39.6069,1.96091,105.167,0.395829,0,2.336076259613037,3.6635186672210693,1.73579,999,,,,,,,359.8,4.554430379,359.8,4.554430379,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Brenton Doyle","COL",137.636,562.771,515.312,133.366,83.2793,26.5799,3.6791,19.8273,75.2438,67.4399,36.3963,0.371648,150.41,3.3083,4.30932,3.44538,7.69262,20.9935,5.4348,0.258806,0.0646733,0.267267,0.241981,0.309427,0.440094,0.322545,0.749521,0.181289,6.47117,0.324967,,1.1636,70.8317,4.33599,92.8858,1.1636,-0.49,-3.581590414047241,1.634012222290039,1.71639,169.25999450683594,,,,,,,661.8,4.795652173,661.8,4.795652173,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Carlos Narváez","BOS",107.722,411.212,368.284,82.6625,54.4186,14.7582,0.433553,13.0522,42.6914,47.8773,35.1577,0.9295,108.73,3.71874,3.00435,1.04749,7.34688,2.69367,1.21927,0.224453,0.0854977,0.264413,0.323349,0.296317,0.373202,0.293546,0.66952,0.148749,2.86606,0.278992,,-0.570345,42.0744,-6.51346,82.5604,-0.570345,3.43,-9.022619724273682,11.439632177352905,1.69535,476.6400146484375,,,,,,,382.4,3.54074074,382.4,3.54074074,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Tyler Stephenson","CIN",108.441,425.124,376.88,89.2843,57.1393,16.8022,0.527087,14.8156,47.2856,50.9804,39.9297,0.81367,120.604,4.93483,2.84864,0.486483,8.11769,0.952178,0.379847,0.236904,0.0939249,0.283691,0.331081,0.315947,0.402217,0.314051,0.718164,0.165313,2.2632,0.304813,,-0.633143,50.5754,0.343695,95.84,-0.633143,0.86,-2.7292105555534363,5.152819991111755,1.69507,278.0299987792969,,,,,,,454.3,4.206481481,454.3,4.206481481,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Brandon Lowe","PIT",125.25,533.594,477.925,113.672,67.9771,23.7955,1.16424,20.7352,62.3852,69.905,46.0429,1.11914,137.211,5.17769,3.97652,0.472286,7.99302,4.15269,1.3241,0.237845,0.0862883,0.257145,0.335563,0.309296,0.422664,0.317044,0.73196,0.184819,3.44506,0.286882,,-0.491218,64.7761,1.7279,100.887,-0.491218,-2.91,0.06951895356178284,-1.3736159801483154,1.68291,181.72000122070312,,,,,,,590.9,4.7272,590.9,4.7272,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Evan Carter","TEX",105.508,418.269,370.683,86.9752,56.3401,17.5901,3.10604,9.939,52.4219,38.4078,38.6514,1.53885,95.0737,5.39757,3.02524,0.512058,5.203,15.593,3.57136,0.234635,0.0924081,0.227303,0.406542,0.313637,0.379285,0.303852,0.692922,0.14465,6.45176,0.286705,,1.00349,46.2965,-3.12517,95.2618,1.00349,3.12,-1.3323441743850708,3.024222783744335,1.64601,277.9200134277344,,,,,,,430.7,4.063207547,430.7,4.063207547,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Jeff McNeil","ATH",131.641,535.655,477.557,120.701,80.9579,25.3017,2.11904,12.3222,60.1391,55.1659,42.6721,2.04995,69.8973,8.32375,4.48699,2.61557,10.4239,2.75169,0.945391,0.252747,0.0796635,0.130489,0.610498,0.322109,0.39201,0.312018,0.714119,0.139264,3.45073,0.271066,,-0.6944,62.8406,-0.451195,96.6616,-0.6944,-0.85,-2.8020145893096924,0.3982691764831543,1.64034,529.6599731445312,,,,,,,552.2,4.183333333,552.2,4.183333333,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Isaac Paredes","HOU",113.959,482.684,416.214,97.1839,61.6793,17.4576,0.374234,17.6727,56.91,56.1739,53.205,0.400271,80.1952,9.24342,3.57422,0.447462,7.84613,1.00885,0.409654,0.233495,0.110227,0.166144,0.663444,0.331025,0.404619,0.32391,0.735644,0.171124,2.29685,0.24699,,-0.7828,61.2867,4.25387,108.248,-0.7828,0.16,3.9097302556037903,-4.627372115850449,1.62631,236.30999755859375,,,,,,,533.6,4.680701754,533.6,4.680701754,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jake Meyers","HOU",117.792,462.21,416.208,104.071,71.3824,21.6225,0.953167,10.1126,54.2796,44.5293,35.0571,0.336142,95.6488,5.94615,2.87624,2.12294,8.60707,10.8073,3.18691,0.250045,0.0758467,0.206938,0.366519,0.315318,0.379468,0.305547,0.694786,0.129423,4.69295,0.299877,,0.11665,51.7961,-2.81756,95.599,0.11665,0.36,-2.280855618417263,2.177777647972107,1.61709,999,,,,,,,465.4,3.944067796,465.4,3.944067796,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Ozzie Albies","ATL",140.1,587.76,534.013,130.842,84.1094,27.3797,1.6492,17.7034,67.0363,67.8851,42.3797,1.36307,88.755,4.80059,6.00607,0.560597,8.71707,9.09574,3.00435,0.245016,0.0721038,0.151006,0.477491,0.303171,0.401919,0.305559,0.705091,0.156903,4.13633,0.260952,,-0.268918,65.8714,-3.57701,94.4322,-0.268918,-1.82,-4.14754655957222,0.3420370817184448,1.61136,157.6699981689453,,,,,,,608.2,4.344285714,608.2,4.344285714,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Joey Ortiz","MIL",131.132,511.419,467.934,112.596,79.9956,19.148,3.0415,10.4105,54.8065,49.4355,32.7305,0.561957,89.7254,3.98679,3.16791,3.5998,9.11253,12.9574,3.63047,0.240623,0.0639995,0.175444,0.364786,0.294028,0.361286,0.287258,0.655314,0.120663,5.49102,0.275457,,0.337947,49.7164,-10.7117,83.1205,0.337947,2.41,-9.89334973692894,8.480926275253296,1.59634,737.75,,,,,,,455.5,3.477099236,455.5,3.477099236,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Nolan Arenado","ARI",133.051,554.597,508.788,128.473,87.5135,24.0715,0.882727,16.0055,58.67,69.4494,35.749,2.4631,74.7244,3.96911,5.41144,0.679273,10.1417,2.46324,1.09126,0.252508,0.0644595,0.134736,0.478412,0.30364,0.397664,0.303288,0.701304,0.145156,2.64219,0.265586,,-0.777922,61.1322,-4.39771,92.3633,-0.777922,0.69,-5.797637760639191,2.554450809955597,1.55601,696.7000122070312,,,,,,,554.5,4.169172932,554.5,4.169172932,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Harrison Bader","SFG",122.812,484.926,442.954,105.77,69.2639,18.7416,3.02532,14.7388,61.6138,49.9271,30.529,0.310663,118.58,7.34729,3.1801,0.915563,7.15704,15.3022,4.44375,0.238782,0.062956,0.244533,0.257454,0.296783,0.394574,0.301027,0.691357,0.155792,6.1128,0.291005,,0.535386,52.562,-4.7357,94.1916,0.535386,-0.02,-2.802943527698517,1.8752467446029186,1.55575,445.5899963378906,,,,,,,495.1,4.025203252,495.1,4.025203252,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Bryan Reynolds","PIT",146.144,632.433,562.79,144.771,95.6775,28.9722,3.43134,16.6897,75.5131,72.2807,56.2173,2.10247,151.88,8.24528,4.58363,0.596978,12.3461,6.08543,1.8213,0.257238,0.0888905,0.240152,0.370143,0.331151,0.409877,0.323173,0.741028,0.15264,4.45971,0.321163,,-0.572082,79.9221,5.19531,105.086,-0.572082,-1.84,3.239857852458954,-9.096210360527039,1.5536,205.58999633789062,,,,,,,707.8,4.847945205,707.8,4.847945205,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Sean Murphy","ATL",83.072,321.02,280.364,62.3112,37.7961,12.0617,0,12.4534,36.776,40.3062,30.503,0.536376,88.9285,6.96842,2.04381,0.357184,6.3144,0.14034,0.0690499,0.222251,0.0950192,0.277018,0.343007,0.311939,0.398529,0.311825,0.710467,0.176278,1.67126,0.275418,,-0.49356,37.6105,-0.320506,98.7246,-0.49356,4.54,-0.9788002371788025,5.474320888519287,1.55269,737.9199829101562,,,,,,,328.8,3.961445783,328.8,3.961445783,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Carson Kelly","CHC",95.371,363.526,321.361,75.4511,49.5047,13.0363,0.371347,12.5387,40.5484,44.2802,33.5952,0.256075,72.8769,4.02976,3.08807,0.546598,6.86538,1.16289,0.440588,0.234786,0.0924149,0.200472,0.460986,0.312301,0.394715,0.309832,0.707016,0.159929,2.48486,0.263195,,-0.521362,42.002,-0.951356,99.6221,-0.521362,-2.69,-0.684162899851799,3.7553582191467285,1.55165,627.9299926757812,,,,,,,374.8,3.945263157,374.8,3.945263157,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Josh Jung","TEX",127.939,522.162,484,118.424,78.0763,22.951,1.04241,16.3542,56.595,61.2313,29.8975,0.423635,130.583,4.38359,3.36779,0.513566,8.5239,3.81666,1.47384,0.244678,0.0572572,0.250081,0.228954,0.292736,0.397774,0.299576,0.690509,0.153096,3.39479,0.299826,,-0.579182,55.983,-5.71444,92.3158,-0.579182,0.52,-5.308229446411133,2.494367241859436,1.55086,581.3900146484375,,,,,,,506.4,3.95625,506.4,3.95625,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Christian Yelich","MIL",135.023,576.658,504.415,128.692,85.6408,22.5725,2.65538,17.8229,72.561,68.671,64.278,4.81367,140.932,4.08591,2.83435,1.04452,13.5152,15.9416,4.07843,0.25513,0.111466,0.244395,0.456092,0.34234,0.41641,0.330096,0.75875,0.16128,5.15237,0.318136,,0.533219,76.1152,7.97857,112.466,0.533219,-0.05,9.053471565246582,-13.15408306196332,1.54338,128.02000427246094,,,,,,,694.6,5.145185185,694.6,5.145185185,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Ryan McMahon","NYY",117.199,474.264,414.467,88.25,54.3208,16.4053,0.946955,16.577,53.4665,52.1198,53.7011,1.36419,149.818,2.68831,2.99688,0.410312,7.70381,3.52436,1.18965,0.212924,0.11323,0.315896,0.358442,0.305241,0.377062,0.300277,0.682303,0.164139,3.3368,0.285471,,-0.504177,51.1176,-4.92039,92.5215,-0.504177,1.56,-4.68450129032135,3.368626356124878,1.53546,724.9500122070312,,,,,,,466.5,3.987179487,466.5,3.987179487,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Kyle Higashioka","TEX",75.17,276.079,253.243,54.1173,33.6466,11.03,0.0631774,9.37755,27.3026,31.7095,17.4236,0.124829,69.988,1.4524,1.93044,0.921519,3.77905,1.78224,0.799076,0.213697,0.0631111,0.253507,0.248952,0.266351,0.368841,0.27641,0.635192,0.155143,2.7055,0.254481,,-0.316701,24.4068,-8.21402,76.3576,-0.316701,7.78,-8.009723752737045,13.256424903869629,1.509,999,,,,,,,220.9,2.945333333,220.9,2.945333333,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Cedric Mullins","TBR",111.118,450.43,399.331,92.1478,55.3536,17.119,2.67619,16.9991,59.4535,50.3392,41.1419,0.585118,99.75,4.00949,3.11211,2.8031,4.84368,20.6108,4.72009,0.230756,0.0913391,0.221455,0.41245,0.306749,0.414735,0.313395,0.721484,0.183979,6.47404,0.263039,,1.52956,53.3463,0.124477,99.548,1.52956,-3.43,1.2895963340997696,-2.11869478225708,1.50133,311.8500061035156,,,,,,,503.3,4.534234234,503.3,4.534234234,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Vinnie Pasquantino","KCR",147.035,630.426,564.584,145.079,88.9464,30.6242,1.79929,23.7091,73.316,86.8607,52.0227,3.43517,90.5365,6.06273,6.73854,1.01842,11.6502,0.894967,0.319078,0.256966,0.0825199,0.143612,0.574605,0.322787,0.443564,0.329021,0.766351,0.186598,2.606,0.265535,,-0.899653,82.662,8.17231,108.178,-0.899653,-0.22,5.1765918135643005,-12.21359607577324,1.50003,77.56999969482422,,,,,,,749.8,5.100680272,749.8,5.100680272,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Jared Triolo","PIT",125.798,497.972,442.871,107.811,75.3563,20.9124,2.36223,9.18055,57.2453,46.2134,46.3964,0.627719,112.755,3.80383,3.37189,1.52929,7.80795,12.0906,3.47587,0.243438,0.0931708,0.226429,0.411479,0.318288,0.363515,0.301562,0.681803,0.120077,5.13383,0.304129,,0.169944,54.1924,-4.64681,90.2812,0.169944,1.56,-5.56611704826355,3.6545896530151367,1.4995,737.0800170898438,,,,,,,483.1,3.834126984,483.1,3.834126984,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Josh Naylor","SEA",144.103,606.51,542.965,135.598,90.5394,24.8304,0.226936,20.0012,70.1298,73.8194,51.2395,5.27812,88.2875,5.96909,5.51691,0.642506,12.724,12.8378,5.70992,0.249736,0.0844825,0.145566,0.580371,0.318325,0.406814,0.31342,0.725139,0.157078,3.64149,0.262604,,-0.711284,71.8434,0.17961,106.978,-0.711284,0.89,4.277215838432312,-10.528897643089294,1.49616,65.4800033569336,,,,,,,658,4.569444444,658,4.569444444,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Gavin Lux","TBR",110.396,446.95,397.616,100.496,70.568,20.4722,2.63616,6.8196,48.845,42.8742,43.6881,0.461932,94.8751,1.99417,3.18871,0.463428,9.37052,4.03377,1.1656,0.252746,0.0977471,0.212272,0.46048,0.327397,0.368947,0.307833,0.696344,0.116201,4.30871,0.313184,,-0.434975,50.9156,-1.89501,95.7162,-0.434975,0,-2.691616654396057,1.7560616731643677,1.47818,999,,,,,,,445.7,4.051818181,445.7,4.051818181,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Ha-Seong Kim","ATL",88.651,357.121,314.435,76.2879,52.1064,13.3747,2.10734,8.6994,45.5863,32.5336,33.7983,1.01247,63.3676,3.07235,2.73292,2.97671,5.60694,12.9243,4.1959,0.242619,0.0946409,0.17744,0.533368,0.319622,0.381559,0.307842,0.70118,0.13894,5.94847,0.275758,,0.285857,40.6852,-1.51144,95.9961,0.285857,-0.24,-1.4088463187217712,3.864212766289711,1.46684,744.1799926757812,,,,,,,369.8,4.155056179,369.8,4.155056179,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Xavier Edwards","MIA",134.806,579.52,522.391,142.384,114.946,21.7877,4.04469,1.60549,65.4574,40.5141,45.004,1.52117,80.2798,2.71804,4.13839,5.26811,11.3397,27.5751,6.61675,0.272563,0.0776574,0.138528,0.560589,0.33105,0.338975,0.297551,0.670026,0.066413,6.14477,0.31661,,1.74151,61.1799,-7.29483,88.0762,1.74151,-0.58,-6.4483407735824585,1.5003394484519958,1.46642,186.22999572753906,,,,,,,556.2,4.12,556.2,4.12,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Kyle Stowers","MIA",138.514,576.253,511.272,120.762,69.7081,25.3386,1.58853,24.1272,67.4754,78.0647,53.4871,1.94353,165.784,6.85967,3.80535,0.829293,9.25636,3.85328,1.08935,0.2362,0.0928188,0.287692,0.322632,0.314741,0.433546,0.323469,0.748287,0.197346,3.53156,0.297187,,-0.521201,72.9609,4.87215,105.831,-0.521201,-2.22,3.4609788060188293,-8.534406900405884,1.44247,130.55999755859375,,,,,,,660.9,4.754676258,660.9,4.754676258,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Steven Kwan","CLE",147.251,645.674,575.819,152.218,120.512,23.6525,3.75831,4.2958,70.5826,50.9614,56.9708,1.36873,55.0512,4.79821,5.41667,2.66963,12.5522,16.5437,4.91647,0.264351,0.0882346,0.0852616,1.03487,0.332793,0.340863,0.300128,0.673656,0.0765112,5.04867,0.283437,,0.101037,69.5145,-6.77691,92.4751,0.101037,3.29,-5.625463604927063,-2.5703797340393066,1.43516,167.47999572753906,,,,,,,609.5,4.146258503,609.5,4.146258503,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Colt Keith","DET",120.72,490.284,440.221,111.636,72.9473,20.3312,4.67653,13.6813,58.9289,54.2781,43.1712,1.54099,102.817,2.96077,3.47132,0.459594,7.94361,3.76162,1.03397,0.253592,0.0880535,0.209709,0.419885,0.322092,0.414257,0.319551,0.736348,0.160665,4.80886,0.299379,,-0.447056,60.5167,2.58591,104.42,-0.447056,0.13,2.1070533990859985,-4.9865885972976685,1.43189,445.4100036621094,,,,,,,548.1,4.529752066,548.1,4.529752066,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Kerry Carpenter","DET",116.012,477.79,434.797,108.863,61.9443,20.2727,3.16979,23.4763,60.9394,68.4376,31.4411,1.36588,114.281,6.93488,3.52318,0.494921,7.03328,2.78014,0.848814,0.250376,0.0658052,0.239186,0.275122,0.308874,0.473563,0.333869,0.782437,0.223187,4.39154,0.284089,,-0.444841,64.5288,8.07419,114.283,-0.444841,-0.03,7.598363935947418,-10.106880454346538,1.42585,239.02999877929688,,,,,,,583.6,5.031034482,583.6,5.031034482,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Anthony Volpe","NYY",110.501,450.608,409.868,94.0778,60.0339,19.7301,1.68148,12.6323,54.1342,44.4461,31.2536,0.397824,109.534,4.19821,3.54178,1.74659,6.9959,15.7614,4.36808,0.229532,0.0693588,0.243079,0.285334,0.288574,0.378336,0.29087,0.66691,0.148804,5.90169,0.279647,,0.735738,45.1265,-8.11629,86.0418,0.735738,-0.06,-6.677402019500732,5.055787030607462,1.42087,647.8499755859375,,,,,,,432.2,3.893693693,432.2,3.893693693,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Victor Caratini","MIN",91.873,347.826,310.687,77.0311,53.531,13.3904,0,10.1097,37.5461,39.5489,26.6408,0.854643,63.8402,6.2393,3.00024,0.443905,8.54472,0.789725,0.366628,0.247938,0.0765924,0.18354,0.417305,0.317142,0.388657,0.309316,0.705799,0.140719,2.06159,0.279144,,-0.557011,40.0425,-1.05581,96.8624,-0.557011,3.46,-1.8432928323745728,3.6490391343832016,1.4096,704.22998046875,,,,,,,352.8,3.834782608,352.8,3.834782608,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Tommy Edman","LAD",109.157,441.153,402.927,98.593,66.4609,18.8272,2.41877,10.8862,55.0024,46.1246,28.4975,0.739011,74.8887,4.28489,3.38637,2.05717,8.59283,9.81789,2.66344,0.244692,0.0645977,0.169757,0.380531,0.299195,0.384477,0.297742,0.683672,0.139785,5.45294,0.273623,,0.222561,46.6407,-5.4849,90.0569,0.222561,2.32,-4.976274743676186,4.05197274684906,1.4071,673.0800170898438,,,,,,,427.9,3.925688073,427.9,3.925688073,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Alec Burleson","STL",138.651,575.627,524.672,137.936,91.5312,25.2911,0.49193,20.6214,65.4958,74.0176,39.1901,1.0709,83.716,3.96282,5.49601,1.65632,11.6635,4.84232,1.85554,0.262899,0.0680824,0.145434,0.468131,0.315859,0.430888,0.322315,0.746747,0.167989,3.10334,0.275495,,-0.673483,72.3424,4.32764,108.529,-0.673483,-0.18,5.145488262176514,-10.579820334911346,1.40341,177.41000366210938,,,,,,,650.6,4.680575539,650.6,4.680575539,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Spencer Torkelson","DET",146.513,613.865,537.05,123.24,69.8359,26.4258,0.590114,26.3883,72.2571,80.8199,63.4563,2.89311,157.744,7.43896,5.43855,0.48122,7.75228,2.2528,0.819315,0.229476,0.103372,0.256969,0.402273,0.316499,0.428286,0.322129,0.744785,0.19881,2.55576,0.270267,,-0.794926,77.0555,4.52258,106.196,-0.794926,0.45,3.687843382358551,-11.10347729921341,1.40297,182.58999633789062,,,,,,,688.3,4.682312925,688.3,4.682312925,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Eugenio Suárez","CIN",142.505,598.664,532.346,123.05,65.5115,23.2896,0.407942,33.8413,73.3052,92.2196,50.2968,0.565366,176.439,9.75296,5.26953,0.538287,7.66821,2.33243,0.914891,0.231147,0.084015,0.294721,0.285067,0.306359,0.467139,0.33159,0.773498,0.235992,2.59363,0.272531,,-0.73336,79.7457,9.00889,107.855,-0.73336,0,4.8398274183273315,-11.045737266540527,1.40289,100.2300033569336,,,,,,,724.1,5.063636363,724.1,5.063636363,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Tyler O'Neill","BAL",88.703,366.396,321.661,75.5371,42.0422,13.6826,0.930975,18.8813,48.7112,50.5169,37.0087,1.37238,103.281,4.82714,2.493,0.405855,5.26347,3.8452,1.24209,0.234834,0.101007,0.281884,0.35833,0.3207,0.459259,0.335421,0.779958,0.224424,4.05354,0.280485,,-0.284295,49.9459,6.65339,117.047,-0.284295,-0.47,7.077362269163132,-6.339915007352829,1.36569,634.969970703125,,,,,,,459.3,5.160674157,459.3,5.160674157,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Dylan Crews","WSN",135.869,559.902,511.034,120.596,79.1915,22.5407,3.03211,15.8317,65.8487,58.9921,36.5449,0.648411,128.56,7.90934,3.6703,0.743938,8.78966,22.4044,6.43008,0.235985,0.0652702,0.229612,0.284263,0.295176,0.384899,0.296669,0.680075,0.148914,6.18308,0.282908,,1.03567,58.708,-7.44869,88.8334,1.03567,4.38,-6.374503016471863,1.049877405166626,1.36111,166.07000732421875,,,,,,,560.8,4.123529411,560.8,4.123529411,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Royce Lewis","MIN",121.51,492.171,450.735,106.112,66.2094,22.6497,0.533985,16.7187,56.3673,56.7686,34.3138,0.969961,104.023,2.83395,3.69666,0.59186,6.87027,9.57985,3.48021,0.235419,0.0697192,0.211355,0.329868,0.291427,0.399315,0.299202,0.690742,0.163896,4.11743,0.267892,,-0.185163,52.6183,-5.53545,89.8952,-0.185163,0.62,-6.046735376119614,2.1247533559799194,1.33188,179,,,,,,,496.4,4.068852459,496.4,4.068852459,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
