Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrew Benintendi","CHW",85,369,333,82,56,14,2,10,40,42,31,1,74,2,3,1,,2,1,0.247565,0.0849453,0.200628,0.423397,0.313196,0.395008,0.308395,0.708204,0.147443,3.87369,0.286958,-0.160048,-0.408384,42.2056,-1.39607,96.7286,-0.568432,-0.77395,-1.9912358522415161,-8.493086159229279,0.227481,735.8099975585938,,,,,,,372.2,4.378823529,372.2,4.378823529,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Richie Palacios","TBR",34,148,127,29,21,6,1,2,16,14,17,0,30,2,1,0,,6,2,0.229652,0.113811,0.200121,0.568709,0.3267,0.33536,0.29774,0.66206,0.105707,5.44467,0.279792,-0.00290248,0.0887013,15.6053,-1.83538,88.7635,0.0857988,0.0162952,-1.8690112382173538,-1.0380257777869701,0.222637,999,,,,,,,140.1,4.120588235,140.1,4.120588235,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Ryan Vilade","TBR",33,142,127,30,21,6,1,3,15,16,12,0,34,2,1,0,,2,1,0.238348,0.0845364,0.24046,0.351562,0.310027,0.366922,0.298777,0.676949,0.128574,4.76643,0.300941,0.00861588,-0.152323,15.1678,-1.65001,89.4778,-0.143707,0.653292,-1.9088749587535858,-0.8340532183647156,0.220854,999,,,,,,,135.3,4.1,135.3,4.1,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Troy Johnston","COL",47,204,184,49,33,10,1,5,23,24,14,0,42,3,1,0,,5,2,0.265544,0.0701507,0.205757,0.340939,0.328084,0.412284,0.322821,0.740368,0.14674,5.28974,0.318374,-0.0985591,0.0665307,25.71,1.61677,93.0749,-0.0320283,0.218831,-1.7056231796741486,-2.9368789941072464,0.219567,748.4099731445312,,,,,,,227,4.829787234,227,4.829787234,,,,,,,,,,,,,,,,,,,"Troy Johnston","26143",687859
"Cody Freeman","TEX",19,84,77,19,13,4,0,2,9,9,5,0,13,1,1,0,,1,0,0.248458,0.0588,0.149595,0.393061,0.29634,0.384838,0.296501,0.681178,0.136379,3.95691,0.270446,-0.0157248,-0.0499955,8.76003,-1.12437,90.1974,-0.0657202,-0.0573493,-1.0322245806455612,0.24141616374254227,0.213834,999,,,,,,,79.7,4.194736842,79.7,4.194736842,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Rob Refsnyder","SEA",41,176,154,35,22,7,0,5,20,19,18,1,49,3,1,0,,2,1,0.224975,0.10439,0.278621,0.374668,0.315251,0.374248,0.304136,0.689498,0.149272,3.41811,0.291061,-0.0987617,-0.160472,19.5541,-1.2767,100.583,-0.259234,-0.15538,-0.13811669498682022,-3.8961211144924164,0.2084,999,,,,,,,173.3,4.226829268,173.3,4.226829268,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Derek Hill","CHW",29,127,115,27,19,4,1,3,14,13,9,0,36,1,1,1,,5,2,0.23299,0.068461,0.28826,0.237497,0.291785,0.365796,0.288608,0.657581,0.132806,5.9027,0.31052,0.0262497,0.0711954,12.4379,-2.51128,83.0975,0.0974452,0.144755,-2.422998048365116,0.06944669783115387,0.204971,999,,,,,,,115.6,3.986206896,115.6,3.986206896,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Christopher Morel","MIA",50,214,190,42,25,8,1,8,24,25,21,0,64,2,1,0,,4,2,0.222342,0.0960386,0.300589,0.319501,0.304574,0.398882,0.307121,0.703456,0.17654,4.81694,0.289674,0.207527,-0.25699,24.296,-1.03275,94.632,-0.0494624,0.0325911,-1.4132765494287014,-3.7579954005777836,0.201085,999,,,,,,,220.3,4.406,220.3,4.406,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Ryan Ritter","COL",16,68,60,15,10,3,1,2,8,8,5,0,18,1,0,1,,1,0,0.25062,0.0759401,0.263916,0.287744,0.321782,0.40158,0.316695,0.723363,0.15096,5.59022,0.326409,0.00315603,-0.0424263,8.23192,0.20084,88.8782,-0.0392703,0.274431,-0.935217946767807,0.5171783715486526,0.188747,999,,,,,,,77.1,4.81875,77.1,4.81875,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Griffin Conine","MIA",46,199,176,40,25,7,1,7,23,24,19,0,65,2,1,0,,2,1,0.227076,0.0954525,0.327255,0.291677,0.307737,0.394358,0.307923,0.702095,0.167283,3.97484,0.314228,-0.0889945,-0.213692,22.6475,-0.827913,95.181,-0.302687,0.36035,-1.437443196773529,-3.336872398853302,0.188272,999,,,,,,,203.8,4.430434782,203.8,4.430434782,,,,,,,,,,,,,,,,,,,"Griffin Conine","21626",665052
